RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE_SEQ	MARKET_CODE	MARKET_CODE_DESCRIPTION	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
07-JUL-21	07-07-21	IKBPH	IKBPH	IKBPH	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKBPM	IKBPM	IKBPM	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKBPS	IKBPS	IKBPS	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKHB2	IKHB2	IKHB2	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKMA1	IKMA1	IKMA1	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKME3	IKME3	IKME3	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKME6	IKME6	IKME6	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKME8	IKME8	IKME8	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKPCM	IKPCM	IKPCM	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IKPT5	IKPT5	IKPT5	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL0NI	IL0NI	IL0NI	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL0XK	IL0XK	IL0XK	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL12K	IL12K	IL12K	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL2HC	IL2HC	IL2HC	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL34K	IL34K	IL34K	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL3VA	IL3VA	IL3VA	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL404	IL404	IL404	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL48T	IL48T	IL48T	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL4DU	IL4DU	IL4DU	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
07-JUL-21	07-07-21	IL4XD	IL4XD	IL4XD	58	0	5988.95	0		103.257759	0	15	0	75	0	9	0	49	0	0	15.5172414	74.3589744	0	2	2	0	0	0	0	0	0	2	0	0	0	0
